[01/30/26 10:33:54] INFO     signals-bot starting                                                                                                  
                    INFO     run_id=daily_close_scan-20260130T083354Z                                                                              
                    INFO     config=/Users/talshitrit/Workspace/Personal/trading/trading-signals/config.yaml                                       
                    INFO     Universe size: 114 tickers                                                                                            
[01/30/26 15:11:03] WARNING  Data provider failed for ARHS (stooq): empty       
                             dataframe from stooq                               
                    INFO     WAIT ARHS conf=8 score=0.078 close=$9.92           
                             volRatio=1.16 ret5=-7.38% brkDist=15.50% atr=4.95% 
                             :: no breakout, weak momentum, low volume          
                    WARNING  Data provider failed for ARLO (stooq): empty       
                             dataframe from stooq                               
                    INFO     WAIT ARLO conf=6 score=0.064 close=$13.02          
                             volRatio=0.97 ret5=-6.47% brkDist=8.70% atr=3.96%  
                             :: no breakout, weak momentum, low volume          
[01/30/26 15:11:04] WARNING  Data provider failed for ARQQ (stooq): empty       
                             dataframe from stooq                               
                    INFO     WAIT ARQQ conf=6 score=0.063 close=$22.27          
                             volRatio=0.94 ret5=-12.15% brkDist=23.74% atr=8.13%
                             :: no breakout, weak momentum, low volume          
                    WARNING  Data provider failed for ARQT (stooq): empty       
                             dataframe from stooq                               
[01/30/26 15:11:05] INFO     WAIT ARQT conf=5 score=0.054 close=$25.73          
                             volRatio=0.81 ret5=-3.45% brkDist=16.33% atr=4.80% 
                             :: no breakout, weak momentum, low volume          
                    WARNING  Data provider failed for ARRY (stooq): empty       
                             dataframe from stooq                               
                    INFO     WAIT ARRY conf=27 score=0.272 close=$11.71         
                             volRatio=1.12 ret5=8.43% brkDist=2.09% atr=6.80% ::
                             no breakout, weak momentum, low volume             
[01/30/26 15:11:06] WARNING  Data provider failed for ARVN (stooq): empty       
                             dataframe from stooq                               
                    INFO     WAIT ARVN conf=23 score=0.232 close=$13.38         
                             volRatio=1.23 ret5=6.44% brkDist=2.41% atr=4.58% ::
                             no breakout, weak momentum, low volume             
                    WARNING  Data provider failed for ARWR (stooq): empty       
                             dataframe from stooq                               
[01/30/26 15:11:07] INFO     WAIT ARWR conf=5 score=0.050 close=$69.12          
                             volRatio=0.74 ret5=-0.68% brkDist=9.95% atr=4.44%  
                             :: no breakout, weak momentum, low volume          
                    WARNING  Data provider failed for ARX (stooq): empty        
                             dataframe from stooq                               
                    INFO     WAIT ARX conf=7 score=0.071 close=$13.83           
